"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"27370096",-1.70577710245311,4.80534024962154,-25.2832111174718,3.7828178912484e-15,8.0897542541953e-13,25.0238624030115
"27367122",-0.926958380066665,8.57605813568568,-25.2181099585896,3.95166304089718e-15,8.0897542541953e-13,24.9753010449626
"27366644",-1.01165579327437,6.98192484385939,-25.2154984933416,3.95859994872794e-15,8.0897542541953e-13,24.9298725759539
"27364450",-1.72720318106838,7.10480568773193,-25.1761880208605,4.06458971435783e-15,8.09869500585798e-13,24.9132345655625
"27369602",-2.57634888468242,4.47138865519384,-25.1079564907857,4.25573513855357e-15,8.27273391567609e-13,24.8682681400727
"27366675",-0.846948512540884,8.15284376143124,-24.8796109429262,4.96755373882156e-15,9.37297254106307e-13,24.7272905624957
"27364666",0.908126747103038,6.76539473054608,24.7803899470175,5.31509336565347e-15,9.62756684642231e-13,24.6362492557775
"27370475",1.09823322904697,5.8433575634741,24.7007171737221,5.61272755536137e-15,9.94076413694003e-13,24.6140196566422
"27365602",1.64148770410589,3.61511376701978,24.8534082458098,5.05693625176552e-15,9.37297254106307e-13,24.5710510077896
"27365699",-1.20044490723712,5.31137281769554,-24.5444779685052,6.2486786635882e-15,1.08265149888691e-12,24.5216567388587
"27366802",-1.40570917025253,7.17615431378498,-24.1270349791953,8.35073125102424e-15,1.41607081001411e-12,24.1734778474757
"27366351",0.996056397165186,6.27148167617104,24.0797564256411,8.6321188361971e-15,1.43329139842689e-12,24.1574035621779
"27369142",-1.42023322448327,7.23901636912326,-23.9850923207761,9.22605880237144e-15,1.50064670724286e-12,24.0725055730538
"27371572",2.43714431471328,5.17853939935684,23.8887063919709,9.87532851111874e-15,1.54326212222777e-12,24.072436536849
"27367327",-0.946811427290672,6.00901761358463,-23.9105997416537,9.72373144972824e-15,1.54326212222777e-12,24.0395907613004
"27372066",1.17760626625813,6.80104542118633,23.692470641145,1.13509676367952e-14,1.73975407817803e-12,23.8645459599869
"27369873",-0.707163639750776,8.78807627410323,-23.6111894426803,1.20288156149819e-14,1.78025318443396e-12,23.8587601063173
"27368677",-0.863766757776055,7.01860418206574,-23.6073421633251,1.20619412747094e-14,1.78025318443396e-12,23.7889872977406
"27370357",-2.69262286195183,5.71395081050567,-23.5044598476996,1.29844643333083e-14,1.88156692248122e-12,23.7888807566125
"27371571",3.17569805041193,6.02118946753271,23.423397573539,1.37637172135835e-14,1.89132458952173e-12,23.7386753483014
"27369186",1.61811123689621,5.93160523829133,23.4332561409789,1.3666364471297e-14,1.89132458952173e-12,23.7157675770786
"27365756",-2.44035725110679,9.13757949777381,-23.3947316666322,1.40509738447703e-14,1.89807222953931e-12,23.715501454278
"27369485",-0.785545680031869,6.64169422572173,-23.4590114130591,1.34154476555428e-14,1.89132458952173e-12,23.688409457949
